Offset(P)            #Ptr   #Hnd Access Name
0x000000001f875cf0      2      1 RW-r-- \Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x000000001f8778f0     19      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f8796b0      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\setupapi.dll.mui
0x000000001f879a40      2      1 RW-r-- \Device\clfsTxfLog
0x000000001f879d20     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f87d910      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SOFTWARE.LOG1
0x000000001f881520      1      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f881830      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{6089589f-2e6d-11ed-89e8-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f881d40      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{6089589a-2e6d-11ed-89e8-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f883500      2      1 RW-r-- \Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x000000001f883970      2      1 RW-r-- \Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001
0x000000001f8892f0      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001f88b460      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001f88dde0      2      1 RW-rw- \Device\clfsKtmLog
0x000000001f88f750     14      0 R--r-- \Device\HarddiskVolume1\Windows\SysWOW64\ntdll.dll
0x000000001f891620      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f891c30     13      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f8934a0      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SYSTEM
0x000000001f899ab0     10      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\cour.ttf
0x000000001f89bac0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msvcrt.dll
0x000000001f89dca0      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{d842b5ec-2e6e-11ed-8e5c-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f89f2c0      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{d842b5f4-2e6e-11ed-8e5c-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f8ad660     14      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\impact.ttf
0x000000001f8db8e0     14      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\l_10646.ttf
0x000000001f8f1ab0     14      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\lucon.ttf
0x000000001f9339d0     26      0 RW-rwd \Device\HarddiskVolume2\$Mft
0x000000001f93d920     12      0 R--r-- \Device\HarddiskVolume1\Windows\System32\apisetschema.dll
0x000000001f947bd0      1      1 R--rw- \Device\HarddiskVolume1\Windows
0x000000001f965360      1      1 ------ \Device\Mailslot\ProtectedPrefix\NetWorkService
0x000000001f9654b0      1      1 ------ \Device\NamedPipe\ProtectedPrefix\NetWorkService
0x000000001f965600      1      1 ------ \Device\Mailslot\ProtectedPrefix\LocalService
0x000000001f965750      1      1 ------ \Device\NamedPipe\ProtectedPrefix\LocalService
0x000000001f9658a0      1      1 ------ \Device\Mailslot\ProtectedPrefix\Administrators
0x000000001f9659f0      1      1 ------ \Device\NamedPipe\ProtectedPrefix\Administrators
0x000000001f965b40      1      1 ------ \Device\Mailslot\ProtectedPrefix
0x000000001f965c90      1      1 ------ \Device\NamedPipe\ProtectedPrefix
0x000000001f979b70      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f9b51a0      4      0 RW-rwd \Device\HarddiskVolume2\$MftMirr
0x000000001f9c9570     13      0 RW-rwd \Device\HarddiskVolume2\$LogFile
0x000000001f9d3dc0     18      0 RW-rwd \Device\HarddiskVolume2\$Mft
0x000000001f9dd3c0     18      0 RW-rwd \Device\HarddiskVolume2\$BitMap
0x000000001f9ddbf0      1      1 ------ \Device\NamedPipe\wkssvc
0x000000001f9fb6e0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f9fb8d0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001fa09580     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\xolehlp.dll
0x000000001fa6b3d0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\shfolder.dll
0x000000001fa6bc10     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx
0x000000001fa6bf20     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\RAC\RacTask
0x000000001fa6cb50     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx
0x000000001fa6cf20     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Troubleshooter.evtx
0x000000001fa6d790     17      1 RW---- \Device\HarddiskVolume1\ProgramData\Microsoft\RAC\StateData\RacWmiEventData.dat
0x000000001fa6e680      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\PortableDeviceApi.dll
0x000000001faa7420     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\searchfolder.dll.mui
0x000000001faa77c0      1      1 RW-rwd \Device\HarddiskVolume1\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000001faa88b0      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\UIRibbon.dll.mui
0x000000001faa8f20      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001faa9c80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001fb43400     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msctf.dll
0x000000001fb516e0      1      1 RW---- \Device\HarddiskVolume1\Boot\BCD
0x000000001fb51a90      1      1 RWD--- \Device\HarddiskVolume1\Windows\System32\config\RegBack\SYSTEM
0x000000001ff079f0     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\win32k.sys.mui
0x000000001ff0e280     16      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\ega40woa.fon
0x000000001ff3aa30      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000001ff65d90     16      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\cga40woa.fon
0x000000001ff6b8c0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000001ff6ba10     14      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\framd.ttf
0x000000001ff77cd0      9      0 R--r-- \Device\HarddiskVolume1\Windows\System32\ntdll.dll
0x000000001ff78b30      3      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001ff92360      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{60895877-2e6d-11ed-89e8-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
